id,domain,channel,message,subject,intent,issue,technique,phishing,sender,label
8fa14d36-4a0a-4656-ad1b-f28ee25ed963,E-commerce/Retail,Inbound,Tv farzi sab,,Technician Visit,Technician Visit - Tv farzi sab  ,,False,,customer_support
39d06129-85ac-49c1-88df-cca49f3318b8,E-commerce/Retail,Inbound,Thank you,,Reverse Pickup Enquiry,Reverse Pickup Enquiry - Thank you ,,False,,customer_support
f1464fb9-a2d4-4761-a8c1-79616fdc45c9,E-commerce/Retail,Inbound,Very good,,Order status enquiry,Order status enquiry - Very good ,,False,,customer_support
73f55ca1-b9db-457d-8830-754083e4fe06,E-commerce/Retail,Inbound,Nice,,Installation/demo,Installation/demo - Nice,,False,,customer_support
f2a63383-1571-47b5-8840-e127ee38bac6,E-commerce/Retail,Inbound,No,,Invoice request,Invoice request - No,,False,,customer_support
4ba515cc-1827-4ad2-bccc-460fc1aa2735,Other,Inbound,Thank you,,General Enquiry,General Enquiry - Thank you,,False,,customer_support
3b38aba1-bccf-4caa-8e88-f0362cc87bbe,E-commerce/Retail,Outcall,Our return request are getting auto canceled three times.  Please avoid this refund the amount.,,Reverse Pickup Enquiry,Reverse Pickup Enquiry - Our return request are getting auto canceled three times.  Please avoid this refund the amount.,,False,,customer_support
64b1c8c3-bc60-410a-8747-1bf4f4a78fdb,Other,Outcall,Im happy with customer service...thanks,,Product Specific Information,Product Specific Information - Im happy with customer service...thanks,,False,,customer_support
f01a1887-16eb-47c4-8129-7d7086df5c71,E-commerce/Retail,Inbound,Best experience provided by Shopzilla customer service,,Fraudulent User,Fraudulent User - Best experience provided by Shopzilla customer service ,,False,,customer_support
6500fe4f-1703-47a2-b70c-731acd4d63fc,E-commerce/Retail,Inbound,"It was difficult to hear the staff , either the microphone was not efficiently working or there was a network issue .",,Wrong,"Wrong - It was difficult to hear the staff , either the microphone was not efficiently working or there was ",,False,,customer_support
cd8889aa-aa28-446c-a4ce-f3cc78c4b6cb,Other,Inbound,Osm call support,,Product Specific Information,Product Specific Information - Osm call support ,,False,,customer_support
a58e3c12-8e9c-4774-8948-a337e62418d7,E-commerce/Retail,Inbound,"Before delivery check all products properly.do not delivered wrong item ,like defective, broken, Because I have ordered allmost 50 order but few orders delivered properly.others defective or after using sometime they not working properly.",,Installation/demo,"Installation/demo - Before delivery check all products properly.do not delivered wrong item ,like defective, broken, Bec",,False,,customer_support
07b226bc-9c53-46a6-af07-a01407904292,Banking/Finance,Email,Good job,,Refund Enquiry,Refund Enquiry - Good job,,False,,customer_support
67338f0b-25af-40d2-a06c-7fbf256a0f34,E-commerce/Retail,Outcall,I talk to Shopzilla staff before some time but they are very rude but when I talk this time to Shopzilla staff and she is very sweet and understanding and i love her nature thanku for being very kind and sweet.,,Return request,Return request - I talk to Shopzilla staff before some time but they are very rude but when I talk this time to Shopz,,False,,customer_support
1a921c10-d168-4e0f-bd42-292dae31c17d,E-commerce/Retail,Inbound,Query not solved,,Reverse Pickup Enquiry,Reverse Pickup Enquiry - Query not solved,,False,,customer_support
eb366aae-4a9c-4f2a-abcc-a7062f1ed8c1,E-commerce/Retail,Inbound,A customer should be able to change his/her registered mobile number even when the old number is lost.,,Return request,Return request - A customer should be able to change his/her registered mobile number even when the old number is los,,False,,customer_support
379771ea-44ca-407a-b6ac-d58bc2479ec5,E-commerce/Retail,Inbound,Every time they make fool of us,,Reverse Pickup Enquiry,Reverse Pickup Enquiry - Every time they make fool of us,,False,,customer_support
c55aa110-267f-41f4-a02e-8a0d6b050ad1,E-commerce/Retail,Inbound,Thank you Miss   for resolving my issue.,,Reverse Pickup Enquiry,Reverse Pickup Enquiry - Thank you Miss   for resolving my issue. ,,False,,customer_support
e9bb6369-9016-4d81-9626-756b1ff40c50,Other,Inbound,He is really nice and solved my problem very nicely .. thank you so much,,General Enquiry,General Enquiry - He is really nice and solved my problem very nicely .. thank you so much ,,False,,customer_support
f5c5d2be-5377-4cc9-9279-5a4e5cdddfc1,E-commerce/Retail,Inbound,Sheenesh handling my problem well if I can say something this is it,,Reverse Pickup Enquiry,Reverse Pickup Enquiry - Sheenesh handling my problem well if I can say something this is it,,False,,customer_support
1e0f6462-219e-4f50-9256-a6f554a53894,E-commerce/Retail,Inbound,Good working Shopzilla team,,Order Verification,Order Verification - Good working Shopzilla team,,False,,customer_support
6a28e68f-c818-4be8-a30e-13568c9262c9,E-commerce/Retail,Inbound,"Return request was done by me but your delivery partner was not picked up the order, and my request of return was automatically cancelled by Shopzilla. Is not good thing for customer like me and other one. Please make sure that type of issues are not occur again and again.",,Reverse Pickup Enquiry,"Reverse Pickup Enquiry - Return request was done by me but your delivery partner was not picked up the order, and my request ",,False,,customer_support
15cb29a6-0d3c-48ef-81e5-4f24bd2e750e,E-commerce/Retail,Outcall,"I haven't received the Product, still the delivery boy has shown delivered. See now the communication gap and the status updated.",,Delayed,"Delayed - I haven't received the Product, still the delivery boy has shown delivered. See now the communicatio",,False,,customer_support
be6a48fd-b3d1-4c5f-b3bb-89f42818014e,E-commerce/Retail,Outcall,Ghatiya log h Shopzilla vale,,Installation/demo,Installation/demo - Ghatiya log h Shopzilla vale,,False,,customer_support
4252077c-683a-4094-99bb-bd48ac0f3b52,E-commerce/Retail,Inbound,Don't trying to make fulis peppers,,Technician Visit,Technician Visit - Don't trying to make fulis peppers,,False,,customer_support
47b21899-e9fe-4ade-b8a2-417f91facf04,Telecom,Inbound,"Those who are creating issues, those taking complain and those who are working on complain are completely from different teams and they don't have any sync or level of customer dissatisfaction from customer, however they all are working but not with a goal. This creates frustration in customer, who slowly loose faith with the company.",,Delayed,"Delayed - Those who are creating issues, those taking complain and those who are working on complain are compl",,False,,customer_support
5db0c884-f327-46cd-89c5-ba79794bd6dd,E-commerce/Retail,Inbound,"When someone write \"" need a call \"" then your system should respond immediately.",,Return request,"Return request - When someone write \"" need a call \"" then your system should respond immediately.",,False,,customer_support
19a1830b-556a-4b14-8560-ca1eecfb1109,E-commerce/Retail,Inbound,"Thanks,it took 4 hrs to reach customer care..",,Installation/demo,"Installation/demo - Thanks,it took 4 hrs to reach customer care..",,False,,customer_support
6c18f1f6-6036-434b-9b46-8f11d4f7533a,E-commerce/Retail,Inbound,Excellent,,Reverse Pickup Enquiry,Reverse Pickup Enquiry - Excellent ,,False,,customer_support
bea8167c-6b82-4cf4-a4b1-de447cc3af3d,E-commerce/Retail,Inbound,Good,,Installation/demo,Installation/demo - Good,,False,,customer_support
bfc46d45-55c1-4883-a708-d8b6d0b10f8f,E-commerce/Retail,Inbound,Good,,Reverse Pickup Enquiry,Reverse Pickup Enquiry - Good ,,False,,customer_support
592ce249-38f8-4599-8edf-9248a7bd194f,Banking/Finance,Inbound,Very very very good,,Refund Enquiry,Refund Enquiry - Very very very good ,,False,,customer_support
608ebf49-c295-48a1-94c2-86db0ea770e7,E-commerce/Retail,Inbound,Nice,,Reverse Pickup Enquiry,Reverse Pickup Enquiry - Nice,,False,,customer_support
063081f6-11e3-4d76-9522-778a9dbe5a21,E-commerce/Retail,Outcall,"Items missing is a very Bad Taste for the customer who is in need of the material.  Pls work to avoid such issues,  spoiling the reputation of the brand",,Order status enquiry,Order status enquiry - Items missing is a very Bad Taste for the customer who is in need of the material.  Pls work to avoi,,False,,customer_support
d4533fcf-ea8e-4fc9-829c-a981ee489ef2,Other,Inbound,Customer support executive is very kind hearted,,Shopzila Premium Related,Shopzila Premium Related - Customer support executive is very kind hearted ,,False,,customer_support
32195579-be80-4486-8890-ab00952c2c02,Other,Inbound,Good help,,Product Specific Information,Product Specific Information - Good help ,,False,,customer_support
6e6ad8e8-e67f-4f3c-81d3-6352397bc625,E-commerce/Retail,Inbound,"Shopzilla your costumer support very bad,,,,,they not capable to resolve my concern,,,,,, please improve your service,,,,and don't fool to people.........I ordered some products on 27 July 2023 ,,,,,but after 4-5 days Shopzilla sent me a message,,,your order cancelled,,,,,,,why Shopzilla sales like this I irritating so much,,,,,,after that I uninstalled Shopzilla app,,,,and shift to SuperBuy ,,,,,",,Seller Cancelled Order,"Seller Cancelled Order - Shopzilla your costumer support very bad,,,,,they not capable to resolve my concern,,,,,, please imp",,False,,customer_support
10b34238-cb66-499e-85ca-923b160b400a,E-commerce/Retail,Inbound,Ok,,Return request,Return request - Ok,,False,,customer_support
2c20d21c-ff9e-4d6b-abc9-d674b7fe25e9,E-commerce/Retail,Outcall,very good,,Reverse Pickup Enquiry,Reverse Pickup Enquiry - very good,,False,,customer_support
877bb3da-1ae7-4c59-a4cf-9cadb77d02a1,Other,Inbound,My money was deducted and the order is not yet confirmed,,Product Specific Information,Product Specific Information - My money was deducted and the order is not yet confirmed,,False,,customer_support
c9074605-0ceb-4c51-91e0-7211c52828db,E-commerce/Retail,Inbound,Thanku for supporting,,Order status enquiry,Order status enquiry - Thanku for supporting ,,False,,customer_support
0696a0c7-2afd-42a5-a578-ab9682394883,E-commerce/Retail,Inbound,Doesn't deliver product on time,,Delayed,Delayed - Doesn't deliver product on time,,False,,customer_support
e56b2826-f2cb-4dac-90cf-bcee6128023e,E-commerce/Retail,Inbound,All good,,Order status enquiry,Order status enquiry - All good ,,False,,customer_support
e3fe5c56-7d16-426d-b1cb-904145680561,E-commerce/Retail,Inbound,Very helpful support thanku Shopzilla,,Reverse Pickup Enquiry,Reverse Pickup Enquiry - Very helpful support thanku Shopzilla,,False,,customer_support
6404989a-d866-4279-87ef-f6a84279a563,E-commerce/Retail,Inbound,one item fortune mustered oill missing ... refund asap..,,Fraudulent User,Fraudulent User - one item fortune mustered oill missing ... refund asap..,,False,,customer_support
e1823a5c-77ec-4458-99eb-2c9952916f44,E-commerce/Retail,Inbound,Don't sell company defective items.,,Reverse Pickup Enquiry,Reverse Pickup Enquiry - Don't sell company defective items.,,False,,customer_support
17322385-fb98-4a0c-a5e7-1f6d481118d8,E-commerce/Retail,Inbound,The customer service is very good,,Reverse Pickup Enquiry,Reverse Pickup Enquiry - The customer service is very good ,,False,,customer_support
24f7f1da-625f-414c-849d-afa223edd5af,E-commerce/Retail,Outcall,Bad service  customer relative not problem resolve,,Installation/demo,Installation/demo - Bad service  customer relative not problem resolve,,False,,customer_support
4f562e81-ccfd-48fe-bb59-2e18a954b83b,E-commerce/Retail,Inbound,Wen u assign a deliver partner for return make sure that the wishmaster agents shud du their responsibility...not instead of saying I m not capable of taking this item I can't take this return.....even ur app has flaws u shud specify tu an agent wat product he has tu tke frm custo.er cmng on door and seeing the product he says this is the trolley part I m hvng two wheeler...so u shud call customer care wat is this,,Reverse Pickup Enquiry,Reverse Pickup Enquiry - Wen u assign a deliver partner for return make sure that the wishmaster agents shud du their respons,,False,,customer_support
35bfaa4c-e8fa-4ff0-b2fe-21ae7b72ad77,E-commerce/Retail,Inbound,Excellent,,Delayed,Delayed - Excellent,,False,,customer_support
462e49cc-9cdf-4031-a976-621e24de5ca5,Banking/Finance,Inbound,Very nice person,,Online Payment Issues,Online Payment Issues - Very nice person ,,False,,customer_support
ee2fa123-5d27-4881-8353-2475ac0973d2,E-commerce/Retail,Inbound,"Sellers with No return policy, are sending Incorrect products, incorrect size, poor quality products to customers. Please have a strict rule and sort out them and take action.",,Reverse Pickup Enquiry,"Reverse Pickup Enquiry - Sellers with No return policy, are sending Incorrect products, incorrect size, poor quality products",,False,,customer_support
87bbcacd-02e1-41ff-bbba-390024f85daa,Other,Inbound,Thanks,,Product Specific Information,Product Specific Information - Thanks ,,False,,customer_support
2bc4301b-eed1-4049-92d6-975386b69b88,E-commerce/Retail,Inbound,Very food,,Reverse Pickup Enquiry,Reverse Pickup Enquiry - Very food,,False,,customer_support
14d7bd39-d78c-484e-b7a9-4ca35459b8ba,E-commerce/Retail,Inbound,Nice help sir,,Reverse Pickup Enquiry,Reverse Pickup Enquiry - Nice help sir,,False,,customer_support
c5729d92-4b09-40f5-83eb-1b6f95924be8,Other,Outcall,Mivi policy is not transparent for customer,,Product Specific Information,Product Specific Information - Mivi policy is not transparent for customer,,False,,customer_support
1f234415-9298-4ec9-9e41-67be6ef927c0,E-commerce/Retail,Inbound,Very good,,Reverse Pickup Enquiry,Reverse Pickup Enquiry - Very good ,,False,,customer_support
4a0730a3-e193-4542-993e-d8861da6a10e,E-commerce/Retail,Inbound,Muzammil46,,Reverse Pickup Enquiry,Reverse Pickup Enquiry - Muzammil46 ,,False,,customer_support
c08b94b8-c70a-430b-a189-e956857a95bf,E-commerce/Retail,Inbound,Very bad,,Installation/demo,Installation/demo - Very bad,,False,,customer_support
ce2d3ef6-d93f-48a8-81b1-be96a5bef82c,E-commerce/Retail,Outcall,Good,,Fraudulent User,Fraudulent User - Good,,False,,customer_support
6cd90dd8-39d0-4239-ac81-63334f294310,E-commerce/Retail,Inbound,Return policy refurbished need,,Wrong,Wrong - Return policy refurbished need ,,False,,customer_support
8ca64862-5b1b-44ff-a950-e554e67069b0,E-commerce/Retail,Inbound,This is good woman manjileka,,Return request,Return request - This is good woman manjileka,,False,,customer_support
29653f38-5b8b-4c9a-b26d-96d359bee4da,Telecom,Inbound,Great services,,Delayed,Delayed - Great services ,,False,,customer_support
64dd81a5-123f-4345-b771-b730a080a256,E-commerce/Retail,Inbound,Very good service,,Missing,Missing - Very good service ,,False,,customer_support
